marketing,ventas
1081,14632
45700,411635
8955,86286
17441,164558
27031,253729
27518,251536
36302,333706
36451,341688
48315,438207
11495,108623
23801,215471
42478,385838
27002,243874
2253,25109
39331,371660
41472,368975
23020,218655
17649,166782
39057,361581
44382,404112
17428,162291
13543,126875
31966,289090
21262,198790
41503,389827
46551,437593
5196,51276
40244,357369
7413,74549
41167,378786
7100,68557
47294,439497
12726,120118
45215,404703
44977,413199
30070,280395
31921,296936
30155,275315
46294,420448
14557,140761
15689,147697
2116,24293
49818,453065
7498,71572
40282,365285
22795,210887
21744,200465
10251,96207
37665,346290
32731,300788
43894,398722
20535,193425
25187,235794
28872,264216
2762,29647
5546,54742
27187,249832
46022,422578
48029,437976
29476,278845
3154,34321
11470,109225
27543,248570
13985,131787
17351,161513
27188,242565
34546,313666
4250,42718
20834,189192
5568,56171
44199,396843
25837,230045
11773,112020
3264,33784
13273,126890
34421,316097
25828,237603
6639,63946
25105,238111
7072,70793
25352,237713
23205,213752
1376,17525
18052,165597
42578,402503
12944,120035
2067,23513
5011,51084
45894,425115
23002,211771
42302,394139
41608,361650
36846,333267
7141,69460
36517,328796
4341,44488
20512,189407
10273,93544
20128,184853
28858,260893
25537,238346
17977,166842
40139,364986
17455,163580
45467,415804
10193,96105
35457,332123
34473,323425
22003,202800
12025,109592
13976,133980
49847,448928
43562,407248
40908,388862
33384,310378
49696,449991
32419,297940
19978,192957
37320,335451
29558,284772
35012,325626
41338,366711
7611,72461
37438,344426
29042,266702
38305,344204
3546,35747
37183,338860
16740,160663
26034,238430
1144,15447
29989,273098
41148,365516
44870,395522
33566,305739
29873,281100
30459,273983
14525,137448
15611,147333
38082,350234
43746,384129
33717,315807
47786,444244
3653,37853
2640,28619
41370,374546
4912,49252
6661,64817
49705,461329
11286,106423
38735,363617
3560,37208
41410,378704
12833,120896
44178,408251
13470,125828
44117,405904
47273,427003
6822,66461
13220,125213
42838,380045
9001,84955
11039,104183
45207,409780
27830,249323
16951,160797
38879,363184
23913,222706
9343,90061
2223,25445
9461,90027
31308,285192
8011,77938
14200,132473
19782,178187
33960,314204
17891,159935
48785,434778
2212,25382
44652,412659
31149,291783
5011,49357
49487,451698
2176,25306
25192,237402
10093,96987
25080,231980
46070,411785
4760,47347
22506,207502
5717,55333
19264,177210
49033,440809
12676,121372
42419,383935
31086,283061
3143,32897
4479,44853
23028,214471
9370,88717
11602,110423
4819,47195
38446,348508
41085,380174
13528,125774
11403,105507
49026,447996
47317,438076
25227,234312
38956,354968
4488,44080
20589,186077
40294,377657
46135,420749
33932,311095
8309,78847
45905,416374
43741,393480
37579,344794
37045,347285
40072,359007
35428,323837
26279,241908
36721,334073
39852,364674
27747,247178
25801,235838
48675,437508
43288,399490
15379,143914
25902,237380
21132,187028
26866,240158
39633,361785
24509,225024
43988,407564
15238,145835
33420,307629
21195,201104
24219,213168
36309,324146
556,9942
46896,431732
44133,393672
41787,372689
39843,366484
47716,445170
1104,15008
5012,50158
8699,82641
47095,434772
831,12332
31758,291310
22371,205451
19333,175675
44400,395031
2020,23034
20854,192619
27820,258121
18957,175614
21221,194699
5401,53590
22088,201168
26104,241732
3684,38098
39558,361166
47764,440982
25948,236626
17049,155771
44629,412076
9021,83877
37192,333241
47899,435959
43451,400429
47758,437155
30246,276807
39231,356602
45298,420466
947,13395
35596,325276
41918,381290
26629,248174
3679,38216
41525,381335
16901,159587
13915,130272
12663,120198
22732,212471
48283,434464
25657,239683
37401,332708
48815,441337
41186,384503
20624,188095
20866,189343
32703,293657
43781,393189
26458,240958
44600,415250
15370,138616
3779,38579
13237,124287
43061,395358
47238,432178
5692,55760
39233,362311
26657,246942
17736,161649
7248,67761
27152,251601
34657,319971
12073,114234
10617,102436
18932,175776
47805,430263
36116,331589
15146,145154
40712,375520
20160,188638
37928,349144
40486,382559
40705,375925
10989,103197
22298,207067
30552,274602
46862,422473
8185,76976
17355,164099
37150,339411
46535,415840
706,11392
38461,361896
5354,52667
16270,149284
30082,264779
18145,164807
20700,191667
34457,309699
2747,30088
1974,22377
20293,188277
27608,259319
10664,102589
25226,228507
38645,347812
26765,240834
45563,420349
17460,158080
45453,408175
11794,110721
20071,186302
17109,159036
23043,214569
28057,251860
19715,180503
31358,295452
34264,314299
36163,325529
43074,394090
34083,312906
17999,166369
20731,195991
28586,260926
11281,105649
7883,75301
38339,351291
23941,225276
1581,19416
45750,405207
34799,320264
34376,315168
23740,213852
20346,187036
40498,377688
15824,146882
43141,389586
10821,103713
37065,337913
31411,288586
36151,339659
42614,383648
14444,139556
13824,128198
43238,397997
12731,118342
29472,270728
14972,141568
18561,167699
24729,228125
24822,224272
48475,447727
16501,153719
35325,320201
1371,17193
9405,91052
34938,316622
7708,75046
29980,274432
40385,373488
5496,55874
45338,401337
33533,304180
3680,38469
27465,251319
4467,44396
19014,173001
34944,320727
26102,242670
15233,143674
47137,425718
10573,99217
49533,448309
28905,268287
3743,38654
31672,297709
35508,330102
7463,73694
29843,274348
48973,442849
11079,106635
3835,39127
24101,221475
29595,271081
23535,221290
42152,382622
46630,430985
26222,245347
28906,262419
38390,351973
46085,430603
3728,38634
1730,20521
39111,363246
19524,179174
26357,236810
43982,410895
32081,292412
27513,250614
31569,289810
28721,257819
44434,407372
40216,373259
29254,259578
44766,402772
33629,303925
7352,69979
26294,237221
49269,430732
16578,156034
13208,124480
5557,56901
35906,327061
5302,52650
19853,182783
42797,376694
39987,358875
46300,427716
32309,300140
19987,187225
4071,41955
21196,195772
20661,195197
36052,334791
32928,302594
24745,232199
42145,381015
45329,409104
28391,270891
11505,108073
34405,312817
37341,342806
19282,181609
37858,338579
21001,190049
43146,407213
24383,223413
9224,86521
502,9562
15982,149617
3629,36839
6733,65094
16748,156030
37841,346075
18908,173645
40149,367959
43279,391088
8201,79131
9178,89296
10518,99791
23898,223300
42068,384564
650,10799
48393,449661
25462,223649
31528,281235
19809,183286
30244,276751
47277,431185
5950,57014
9835,92773
46150,413519
6152,60793
21665,203002
4816,48042
19682,182862
46021,425275
34269,314978
19295,177790
11660,107204
37591,340703
16308,152846
21458,200261
24698,224882
22380,206456
13534,128767
38586,342925
44998,417556
30243,268619
11374,107426
46123,417933
44457,406883
5581,54689
18091,167682
43078,383568
2245,25399
8718,84321
17178,159483
42966,382823
40726,375445
24732,223905
49710,441748
3717,39239
35801,326922
41090,378742
12937,120250
35374,318047
9366,89853
20897,194869
49428,458103
42228,384542
4500,45345
33452,308601
17181,159356
34171,319804
6895,66833
23255,214343
24915,225190
33503,314360
32877,291844
31887,289925
44057,411044
690,11194
48613,447474
28184,259038
30762,278173
4147,42377
7137,69686
15552,148131
7407,71375
36579,332838
23579,222950
5108,50763
909,13427
44009,411588
11379,105242
45374,420355
40530,359500
11319,107058
26065,235137
43843,399642
24589,224438
15488,144018
24111,222973
42633,383384
45167,401335
4101,41829
46172,426078
26180,250345
45273,421709
34398,318623
40538,377408
27039,252261
30881,284016
26398,243627
27062,255052
30823,287382
13612,130785
31874,291250
34426,323400
18506,175691
9701,90243
31356,290678
7920,77365
24332,220832
37464,337530
698,11366
13318,127628
42760,384906
35919,330807
34955,322428
39366,367542
4911,48791
42776,382347
27261,250518
21973,206782
29173,266476
14409,132328
46512,416962
2691,29656
22063,202617
32110,296593
2583,28269
43840,400816
41726,372444
14399,138455
46329,426928
46180,422053
3881,41124
9769,89778
43210,396316
23990,224186
26596,241750
20391,195953
16119,150946
7825,76538
4525,46385
23257,210989
45446,416389
18832,175014
34731,327617
18427,169953
15936,148629
30056,273719
21877,201090
24584,220953
26649,244071
38712,344536
16290,154599
45711,403637
32147,302020
26643,240781
43574,394782
41290,378351
36518,332287
36956,330517
29229,267045
17636,160355
13345,125482
23915,223561
38225,345232
45132,399154
41220,371810
47448,427928
30980,280319
5114,50627
19848,179363
47403,427241
29081,266799
6340,61795
1202,15786
20548,196137
24613,225064
8658,83027
43144,389436
13779,128304
4753,47512
34730,314255
35351,321445
25376,238047
25958,239419
46017,431438
42617,389914
37339,334331
34514,316071
30257,277498
35871,323231
21569,204009
32254,295880
17970,170021
24741,227212
24367,225927
28251,263522
20465,188530
10133,97267
4924,49951
41861,372161
2319,25907
36058,349002
11177,108270
1997,22807
24250,219486
20571,195735
19303,185303
11998,112528
43172,395623
15031,139337
27166,254234
45711,415126
36025,326214
25357,233593
20702,189733
8098,77977
42661,399747
35918,318128
38505,351641
22304,210335
21720,201940
43071,389174
2067,22777
21351,199838
45491,415810
37511,339359
25036,230560
20341,187707
39129,353970
40471,365661
16281,151171
34438,313666
16543,152498
11574,113316
19045,178041
22883,210390
29902,273525
17758,160935
32137,292485
24636,228947
14202,134126
28005,263469
40669,359605
25566,230762
2194,24909
27195,245748
15649,144298
6053,59484
38816,355696
38159,342314
27679,253438
9398,88786
39590,350463
9005,86764
4598,46213
12987,122623
31452,288421
12129,114738
40555,378529
18484,171668
11423,109210
7283,70497
10832,101915
42419,382217
11997,115767
33670,308039
36486,330805
12563,118607
4546,46115
38785,355322
21232,196029
49105,443908
44235,407571
39072,358686
46509,425918
31580,286089
20691,190367
9257,85045
22054,205688
15001,139508
16623,150231
4488,45506
38394,354918
28335,261892
47024,412647
36111,324542
45186,412222
12212,114047
4803,48805
34231,315466
36655,335119
44621,416005
4509,44147
17955,171520
39529,355104
47268,421303
33552,302014
40794,372267
44282,413512
35929,330897
1106,15222
11691,113279
48934,430125
17841,163461
5501,54386
4750,47057
46354,426593
26373,238355
13758,131515
46327,424379
17955,168773
46415,422387
27836,252660
29238,265103
14462,139191
18500,173816
11812,114095
47646,435802
11703,111339
27991,258969
33676,309161
18213,165968
40666,357884
39477,359746
15034,139806
44235,395885
16662,155189
11854,111364
11897,115504
46503,421715
18557,170133
48930,452536
42131,382605
40826,373342
13033,120123
47821,433233
39224,368244
49696,463295
654,11132
27732,254745
25516,235159
34891,323663
3986,40321
22164,205784
29065,264418
23896,225923
29994,269113
32390,301101
1098,14820
31436,293913
28839,263466
17492,163475
13477,121117
13493,126041
6806,66835
47562,434504
19975,188299
5602,54807
37085,337062
35028,317178
28426,260895
33342,299164
22938,214355
24113,217029
6785,66145
32120,293648
40315,369958
25391,238497
17163,160951
24180,225270
30246,278086
10873,102432
35106,325657
34332,311630
2331,25835
25725,241720
45936,426365
24852,229146
4076,41345
30080,274008
21834,204534
33675,304214
20671,200420
28340,261145
5827,58402
48102,430838
29323,269292
35385,313318
27273,249213
30296,279666
734,11423
15518,145370
3895,39266
28590,261730
46685,421197
30409,278271
27728,260381
34635,313204
5976,59606
42783,397490
47919,443799
10959,103950
6064,58432
13849,130478
14201,130351
16566,151679
34857,316270
11960,111786
12916,122178
41648,379044
11094,103031
24618,220630
19830,183826
2494,27260
15214,141347
36371,331913
44631,406089
43349,401543
37203,343116
3139,32428
41932,383029
34494,322192
1937,22613
49947,452783
19815,182601
10409,98131
16767,161531
6575,63496
37171,341619
37682,351744
41160,369397
31977,292268
48091,447822
8341,78663
18815,174232
42261,382666
6383,63543
17000,155992
47666,434647
33433,305716
34204,315542
1611,19474
29867,276606
11460,108688
21010,194022
1240,16039
5523,53680
42151,383772
15308,144013
28281,261234
14752,137242
28369,259724
8032,78177
24823,228566
38244,357648
11855,112030
21342,198421
11196,106044
33624,306456
42677,395711
34244,324053
5902,58795
14871,138250
48239,438409
31699,283814
34207,311545
39292,364089
33712,308192
34276,316257
18144,167908
31227,276800
21015,189295
39874,363244
7752,76268
5612,56384
21326,193229
34843,315221
34421,310660
27226,249976
26596,245050
43948,413963
25525,235932
23237,216236
15879,149620
10400,97907
5739,54999
16263,149735
32066,283705
1099,15064
49498,456027
33002,305923
41894,383616
6207,59704
29671,271356
6945,68197
18481,170234
48500,445128
6307,61592
6462,63375
19756,177191
11957,111632
3940,40924
25426,237825
40752,366600
27559,253720
1866,21568
778,11932
6637,65158
45784,413094
23958,224333
4428,44626
45506,411649
38224,343793
16629,155680
38177,341394
48053,435719
26420,235862
36284,334102
43340,372605
11609,109871
4170,42982
1396,17340
16501,152756
5509,55018
3485,36327
31217,289185
6198,61629
28842,271815
16707,153735
23749,220680
38677,354097
31155,290419
19047,177766
46800,425970
41791,386530
21879,203351
24098,216525
1938,22327
8445,79826
31495,295576
41523,379609
44578,404629
569,9953
26907,251243
33552,301731
46900,421565
4087,42259
25566,237960
45930,413357
13356,126805
6793,65544
16726,159525
28939,266088
20194,189986
45043,408825
34097,309007
19189,177968
11555,108869
15055,141905
17187,156986
48156,437966
38802,349434
7434,70833
36862,334913
8077,77734
41804,375633
39477,364178
43520,396109
12992,121079
13249,126531
21873,209498
14428,132205
21885,198272
13689,129991
11209,103715
6399,63386
42384,395307
39579,368024
35939,321806
41658,383878
22766,211289
9397,87785
5127,52422
4935,49799
3184,32984
29759,273479
31851,286792
5753,56178
16636,155310
26467,246909
47733,433571
22354,208587
39562,363598
44495,407573
18599,173485
41100,370040
44770,397172
9853,94756
18333,170846
33147,298754
13533,128527
34967,316296
21981,206387
37910,356447
15677,147603
15402,144971
9266,85920
31749,294807
39175,360037
3324,35390
8570,80871
30455,285209
27598,255885
47056,424360
19887,180995
10997,103970
49860,458802
26955,247623
48690,449719
4238,42953
25691,241523
24585,230559
16875,158981
33410,306952
23825,219028
47455,437456
19877,184282
2574,27807
41069,378153
45394,419108
21164,192366
17694,164397
6579,65702
41965,391015
2321,26116
31727,289787
49379,453995
38957,357925
37087,339837
38829,351769
28250,260316
47168,425418
43442,393005
19790,181118
16737,156184
41434,370315
46544,421822
17305,163047
49835,454390
25854,239815
45059,413774
7006,68594
20441,185882
16007,150037
3996,41524
14435,134704
12490,118420
35839,324317
11401,108450
38444,362779
29349,273490
23606,221920
38413,362651
28794,262612
42412,385327
33351,316158
46637,421903
46482,431299
36417,335241
29537,279862
33146,304162
14805,136230
10031,96009
47447,430995
39935,358886
19035,179739
28944,262420
3521,36729
17561,167662
3640,37075
49276,441484
41580,375843
3012,31517
16247,147697
34327,320763
18678,174484
19914,185328
13423,123767
42250,383563
16351,154057
2676,28661
48036,440092
41890,375383
10260,96358
32219,301664
33101,292855
22274,205787
35934,324836
16618,157794
25118,228168
35403,325800
18517,171053
28292,265672
42103,381561
5721,56146
22707,211853
37036,337307
22441,207399
33574,311439
44860,400944
8420,80764
50000,448801
11833,109115
13661,127600
39126,348969
45967,422770
14622,139050
31384,287022
1031,14238
32434,296062
11824,112404
45406,419706
37072,330587
33829,316544
41873,382924
35260,322069
23676,217026
38005,350905
40851,382995
8742,83007
22297,206939
1300,16632
26357,239569
35518,317140
25507,227308
1796,20802
33342,299840
1238,16178
33287,311103
21159,195686
30729,280298
13085,124063
32027,291135
31400,289020
9561,89784
30049,276945
11094,107907
